16728,021528030,021528,Villa Laida
16729,0175108004,0175108,Malawaan
16730,041031047,041031,Tinurik
16731,034922020,034922,Santo Cristo
16732,0150703026,0150703,Calugusan
16733,0153637005,0153637,Comara
16734,0128007030,0128007,Upper Lumabat
16735,084810029,084810,Palanas
16736,043427005,043427,Cabooan
16737,071210028,071210,San Isidro
16738,023124004,023124,Bugallon Norte
16739,023121001,023121,Bisag
16740,0166815013,0166815,Santo Niño
16741,0184606025,0184606,Tinago (Pob.)
16742,0141102115,0141102,Victoria Village
16743,0166708019,0166708,Quezon
16744,034920012,034920,Poblacion East
16745,051608010,051608,Dancalan
16746,0143213042,0143213,Bulanao Norte
16747,034912028,034912,Santo Tomas South
16748,0153631031,0153631,Cadayonan
16749,041032005,041032,Guinhawa
16750,063030010,063030,Banga
16751,0175211003,0175211,Dulangan
16752,0133901167,0133901,Barangay 167
16753,045645015,045645,Gibanga
16754,086014012,086014,Barangay 3 (Pob.)
16755,0112402186,0112402,Lapu-lapu
16756,083705008,083705,Poblacion District II
16757,0103518006,0103518,Curva-Miagao
16758,034924009,034924,Poblacion
16759,061910013,061910,Cogon
16760,021523014,021523,Santa Cruz
16761,056204018,056204,San Jose
16762,082609063,082609,Santo Niño
16763,013314056,013314,Saoay
16764,0142701017,0142701,Poitan
16765,051708048,051708,Sibobo
16766,052005009,052005,Sioron
16767,083748034,083748,Malaguicay
16768,015503014,015503,Linmansangan
16769,034911033,034911,Macapabellag
16770,043426026,043426,Santo Angel Sur
16771,063002026,063002,Gines
16772,0153627021,0153627,Datu Ma-as
16773,045806018,045806,Navotas
16774,0141112011,0141112,Poblacion
16775,036903006,036903,Bancay 1st
16776,042105073,042105,Barangay 45-A (Kaunlaran A)
16777,015537018,015537,Nangapugan
16778,025703001,025703,Andres Bonifacio (Pob.)
16779,0166708006,0166708,Cabugao
16780,072224032,072224,Poblacion Looc
16781,0137402011,0137402,Tañong
16782,0153638024,0153638,Bagoaingud
16783,052003022,052003,Sibacungan
16784,0153622014,0153622,Dimayon
16785,034902013,034902,Macabaclay
16786,043405021,043405,Lingga
16787,0112403005,0112403,Cogon
16788,054113007,054113,Guintorelan
16789,0129804020,0129804,Rosary Heights I
16790,041012039,041012,San Isidro Ibaba
16791,0104201004,0104201,Calube
16792,0143201009,0143201,Mabaca
16793,056211030,056211,Santa Elena
16794,042106039,042106,San Simon (Barangay 7)
16795,071241008,071241,Libjo
16796,023115011,023115,Diarao
16797,051726015,051726,San Vicente
16798,042123005,042123,Barangay 4 Poblacion
16799,097210010,097210,Lapayanbaja
16800,051606005,051606,Bagong Silang I
16801,0156609035,0156609,Poblacion (Parang)
16802,025702009,025702,San Marcos
16803,025701017,025701,Villa Santiago
16804,0153634028,0153634,Lumbac
16805,0160303044,0160303,Piglawigan
16806,0126303007,0126303,Dadiangas East (Pob.)
16807,0126317012,0126317,Palian
16808,097303025,097303,Salawagan
16809,097311008,097311,Boyugan East
16810,072225003,072225,Calabawan
16811,0137605182,0137605,Barangay 182
16812,0112324005,0112324,Libuton
16813,060616055,060616,Olaga
16814,0137404114,0137404,Silangan
16815,0133906054,0133906,Barangay 448
16816,021512022,021512,Batu
16817,063022091,063022,"Libertad, Santa Isabel"
16818,098314012,098314,Samonte
16819,015547006,015547,Caramutan
16820,086020049,086020,Sugod
16821,0112412015,0112412,Sinoron
16822,034905002,034905,Bantug
16823,0128007023,0128007,Poblacion
16824,0184508013,0184508,Madalag
16825,045802014,045802,Inarawan
16826,035410024,035410,Tacasan
16827,071223018,071223,Sawang (Pob.)
16828,0175321004,0175321,Pag-Asa (Pob.)
16829,042106066,042106,San Agustin III
16830,0184614007,0184614,Bato
16831,0166801023,0166801,Unidad
16832,063007005,063007,Baras
16833,0104325012,0104325,Punta Santiago
16834,0104306019,0104306,Plaridel
16835,097206013,097206,Goin
16836,0140102003,0140102,Danac East
16837,051718049,051718,Pag-Oring Viejo
16838,097344008,097344,Libayoy
16839,023114008,023114,Arusip
16840,071212008,071212,Guadalupe
16841,0133906217,0133906,Barangay 610
16842,082613027,082613,Barangay 11 (Pob.)
16843,0126509040,0126509,Medol
16844,060604013,060604,Jinalinan
16845,013306016,013306,Luzong Sur
16846,035409020,035409,Poblacion
16847,082606016,082606,Libertad
16848,0175909006,0175909,Budiong
16849,0184521015,0184521,Mabini
16850,083703013,083703,Seguinon
16851,086417019,086417,Mac
16852,052010003,052010,Asuncion (Pob.)
16853,051729004,051729,Bantugan
16854,0124717014,0124717,Pentil
16855,045622016,045622,Buenavista
16856,052001003,052001,Bagatabao
16857,097220019,097220,Motong
16858,013314048,013314,Puspus
16859,0126303033,0126303,Calumpang
16860,072217034,072217,Kalunasan
16861,0141102006,0141102,Happy Hollow
16862,051715034,051715,Tamban (Mabini)
16863,060606042,060606,Simbola
16864,043412006,043412,Barangay Zone V (Pob.)
16865,041021045,041021,Timbugan
16866,023115005,023115,Bantay
16867,0142709010,0142709,Ubuag
16868,0112507021,0112507,Maragatas
16869,050512056,050512,Tablon
16870,031423025,031423,Tumana
16871,061912022,061912,San Pedro
16872,063038009,063038,Cubay
16873,0153830009,0153830,Sedem
16874,0126511014,0126511,Rajah Nuda
16875,034912006,034912,Lambakin
16876,083715004,083715,Barugohay Norte
16877,099701011,099701,Calvario
16878,0101306002,0101306,Bagor
16879,036916013,036916,Banaba
16880,025009008,025009,Capisaan
16881,063034018,063034,Mambog
16882,0128007027,0128007,Talus
16883,0153611009,0153611,Barit
16884,097344005,097344,Guinlin
16885,052004013,052004,Inalmasinan
16886,0184524013,0184524,Barangay IV (Pob.)
16887,021506005,021506,Asassi
16888,086006013,086006,Cabil-isan
16889,0141112003,0141112,Balluay
16890,034901023,034901,Poblacion West III
16891,063004011,063004,Ilongbukid
16892,012809014,012809,Lanas
16893,012805035,012805,Quiling Norte
16894,034911060,034911,Santa Veronica District (Pob.)
16895,098304008,098304,Lumpanac
16896,013315013,013315,Lipay Este
16897,0143214016,0143214,Lay-asan
16898,045812007,045812,Mag-Ampon (Pob.)
16899,083702049,083702,Blumentritt (Pob.)
16900,012912025,012912,Napo
16901,0153626011,0153626,Linuk
16902,0153611078,0153611,Posudaragat
16903,072203008,072203,Santa Filomena
16904,086009035,086009,San Miguel
16905,0175208067,0175208,Santa Cruz
16906,097302016,097302,Cabilinan
16907,072209024,072209,Tamiao
16908,097210009,097210,Labrador (Prinda)
16909,041001022,041001,Subic Ilaya
16910,097315024,097315,San Vicente
16911,0184505026,0184505,Menchaca
16912,031420006,031420,Minuyan
16913,012916017,012916,Poblacion Norte
16914,0174005038,0174005,Masaguisi
16915,083701050,083701,San Isidro
16916,051708032,051708,San Bernardino
16917,042123015,042123,Inocencio Salud
16918,067903015,067903,Pandaraonan
16919,050505019,050505,Salvacion
16920,084810014,084810,Geracdo
16921,084810006,084810,Caputoan
16922,015536030,015536,San Rafael West
16923,056215003,056215,Barangay Poblacion I
16924,031409008,031409,San Agustin
16925,063032010,063032,Cabugao
16926,050517035,050517,Salvacion
16927,063012021,063012,Inabasan
16928,071230037,071230,Cogon Sur
16929,0103505039,0103505,San Isidro
16930,030810002,030810,Bagumbayan (Pob.)
16931,0124709042,0124709,Barangay Poblacion 8
16932,0137405014,0137405,Progreso
16933,097211007,097211,Lipakan
16934,041024027,041024,Tungal
16935,071211004,071211,Cadapdapan
16936,083728027,083728,Poblacion District 3
16937,0112317007,0112317,Caliclic (Dangca-an)
16938,0140112004,0140112,Dalayap (Nalaas)
16939,071226016,071226,Nasingin
16940,015537014,015537,Lagasit
16941,0124709033,0124709,Olandang
16942,051721017,051721,San Roque (Pob.)
16943,082605026,082605,Barangay 8 Poblacion
16944,060412014,060412,Poblacion
16945,0174005035,0174005,Makulapnit
16946,0129804037,0129804,Tamontaka V
16947,043424018,043424,Barangay IV-B (Pob.)
16948,050514024,050514,Kinuartilan
16949,063039018,063039,Lip-ac
16950,037106013,037106,Tapuac
16951,097332024,097332,Curuan
16952,0156605013,0156605,Labah
16953,082606007,082606,Dampigan
16954,050510006,050510,Baybay
16955,071227017,071227,Taug
16956,015526028,015526,Salay
16957,0148102012,0148102,Nabuangan
16958,012914028,012914,San Pablo
16959,023112055,023112,Santo Domingo
16960,036916008,036916,Balanti
16961,0153633017,0153633,Lumbatan Manacab
16962,034932021,034932,San Rafael
16963,045637002,045637,Argosino
16964,083702031,083702,Mudboron
16965,097328008,097328,Calolot
16966,071234019,071234,San Carlos
16967,071211005,071211,Cambane
16968,0142706014,0142706,Guinihon
16969,0153633008,0153633,Buntong Proper
16970,063022164,063022,Santa Filomena
16971,023133004,023133,Binguang
16972,060617018,060617,Santa Justa
16973,031417004,031417,Banga II
16974,012811004,012811,Bomitog
16975,015520008,015520,Maya
16976,0104301015,0104301,Tugasnon
16977,098303016,098303,Sampoli A
16978,097218062,097218,Lawis
16979,0175215009,0175215,Duongan
16980,012818022,012818,Tangaoan
16981,072225008,072225,Looc
16982,023102059,023102,Viga
16983,043417038,043417,Palina
16984,0112509019,0112509,Mamali
16985,031410001,031410,Anilao
16986,056210001,056210,Anog
16987,0104325011,0104325,Pook
16988,023115021,023115,Linamanan
16989,061907003,061907,Alayunan
16990,084820004,084820,Coroconog
16991,015519014,015519,Poblacion
16992,086012028,086012,San Andres
16993,0166803012,0166803,Poblacion
16994,0124708034,0124708,Poblacion
16995,051719041,051719,Tible
16996,061917012,061917,Camburanan
16997,042115026,042115,Sabang
16998,0175209031,0175209,Santa Isabel
16999,063044021,063044,Domingo
17000,056216021,056216,Pamurayan
17001,0126317007,0126317,Kalkam
17002,015542004,015542,Bolaoen
17003,051708014,051708,Comaguingking
17004,0153626022,0153626,Maidan Linuk
17005,034913013,034913,Pinagbayanan
17006,052003025,052003,Tamburan
17007,097201004,097201,Ba-ao
17008,097328020,097328,Lower Lodiong (Pob.)
17009,015533004,015533,Aramal
17010,097322028,097322,Lizon Valley
17011,061914019,061914,Baybay
17012,0137605192,0137605,Barangay 192
17013,071210007,071210,Cabayugan
17014,082603010,082603,General Malvar
17015,061904017,061904,Guinotos
17016,086003086,086003,Mabini I (Calbayog District)
17017,0184511006,0184511,Barangay IV (Pob.)
17018,037105002,037105,Zone 2 Pob. (Aypa)
17019,045804037,045804,Layunan (Pob.)
17020,015537002,015537,Baligayan
17021,084802003,084802,MacArthur
17022,0166808005,0166808,Madrelino
17023,034914007,034914,San Jose
17024,050501039,050501,Barangay 3 (Pob.)
17025,086014004,086014,Can-aponte
17026,042109016,042109,Medicion I-A
17027,050517027,050517,Panal
17028,041001012,041001,Pamiga
17029,0144407011,0144407,Napua
17030,0133905050,0133905,Barangay 348
17031,0184513007,0184513,Canlamay
17032,0137604009,0137604,Marcelo Green Village
17033,084816003,084816,Jamoog
17034,083702016,083702,Canvertudes
17035,0166819014,0166819,Quezon
17036,041016020,041016,Pulong Anahao
17037,086416016,086416,Imelda
17038,042105021,042105,Barangay 28 (Taurus)
17039,0118205023,0118205,Tandik
17040,0184513013,0184513,Pinggot
17041,045607055,045607,Pansol
17042,012934015,012934,Cabaroan Daya
17043,034931010,034931,Magsaysay (Pob.)
17044,0160202079,0160202,Silongan Pob. (Bgy. 5)
17045,0174001002,0174001,Agumaymayan
17046,015533019,015533,Palapad
17047,060611017,060611,Idiacacan
17048,023118007,023118,Capitol
17049,041009016,041009,Barangay 2 (Pob.)
17050,050502028,050502,Miti
17051,0133906112,0133906,Barangay 506
17052,067902013,067902,Espinosa
17053,083731017,083731,Poblacion
17054,0112407009,0112407,Kasuga
17055,0153607012,0153607,Butig Proper
17056,0175212005,0175212,Libertad
17057,082614011,082614,San Roque
17058,0150705006,0150705,Buli-buli
17059,045618040,045618,San Lorenzo
17060,051707010,051707,Santa Lutgarda (Pob.)
17061,052002016,052002,Osmeña
17062,015544058,015544,Sinabaan
17063,041023034,041023,Sampiro
17064,063041003,063041,Bgy. 11 Pob. (R.V.Sanchez St. North)
17065,012813006,012813,Escoda
17066,0160302006,0160302,San Andres
17067,0133901215,0133901,Barangay 214
17068,051708040,051708,San Vicente (Pob.)
17069,061906026,061906,Poblacion
17070,051718046,051718,Mantalisay
17071,086001005,086001,Costa Rica
17072,061907023,061907,Piña
17073,054106002,054106,Begia
17074,086017024,086017,San Eduardo
17075,051729012,051729,Liwacsa
17076,067905009,067905,Oracon Norte
17077,083708074,083708,Poblacion Zone 18
17078,060612031,060612,Villa Cruz
17079,0166711002,0166711,Anibongan
17080,0156608017,0156608,Tonggasang
17081,0153817005,0153817,Kigan
17082,034904016,034904,San Juan North (Pob.)
17083,0143211007,0143211,Liwan West
17084,086405012,086405,Punta
17085,045645013,045645,Concepcion No. 1
17086,041032007,041032,Mabayabas
17087,0184607010,0184607,Domolog
17088,086004039,086004,Sinalangtan
17089,0112404024,0112404,San Isidro
17090,045610016,045610,Catumbo
17091,0184520024,0184520,Salvacion
17092,021512013,021512,Maddarulug Norte
17093,042105019,042105,Barangay 26 (Cancer)
17094,097204002,097204,La Union
17095,072238002,072238,Altavista
17096,083702007,083702,Bobonon
17097,043417034,043417,Poblacion II (Pob.)
17098,041008006,041008,Bucal
17099,051605023,051605,Santa Elena
17100,0118602013,0118602,Cayaponga
17101,045601002,045601,Dayap
17102,051721010,051721,Lipot
17103,012929005,012929,San Elias
17104,054121005,054121,Bonifacio
17105,051703023,051703,Sagrada (Sagrada Familia)
17106,056211006,056211,Banacud
17107,030807011,030807,Sisiman
17108,0104201028,0104201,Roxas
17109,0124709006,0124709,Baliki
17110,097217007,097217,Magsaysay
17111,045620016,045620,Binulasan
17112,0137401026,0137401,Vergara
17113,034906048,034906,Sinimbaan
17114,084806042,084806,Tangbo
17115,060601015,060601,Nasuli C
17116,042109084,042109,Palico IV
17117,082620016,082620,San Miguel
17118,035412023,035412,Santa Lucia Matua
17119,086005038,086005,Poblacion 5 (Barangay 5)
17120,0128003007,0128003,Kling (Lumit)
17121,063022095,063022,Lopez Jaena Norte
17122,023135033,023135,Sinsayon
17123,0184507007,0184507,Basak
17124,012920025,012920,Pandayan (Pob.)
17125,0153815028,0153815,Bantek
17126,063028037,063028,Cawilihan
17127,0142704016,0142704,Montabiong
17128,098311017,098311,San Vicente (Binangonan)
17129,0112402003,0112402,Alambre
17130,0166720001,0166720,Buhing Calipay
17131,021515017,021515,Nattanzan (Pob.)
17132,042111021,042111,Tabon III
17133,0157011013,0157011,Taungoh
17134,0112402145,0112402,Barangay 12-B (Pob.)
17135,015524061,015524,Payar
17136,082606049,082606,Tikling
17137,056211002,056211,Aguada Sur
17138,041011020,041011,Barangay 5 (Pob.)
17139,0153639005,0153639,Inudaran
17140,012926013,012926,Langaoan
17141,034913006,034913,Canantong
17142,034906045,034906,San Juan
17143,063022074,063022,Jalandoni-Wilson
17144,0133901025,0133901,Barangay 25
17145,054112001,054112,Bacolod
17146,0166816002,0166816,Baras
17147,015523005,015523,Caabiangaan
17148,023103012,023103,Divisoria
17149,0133901253,0133901,Barangay 252
17150,0153609012,0153609,Macaguiling
17151,041026018,041026,Palsahingin
17152,012902013,012902,Naguimba
17153,086412028,086412,Tambis I
17154,045621005,045621,Apad
17155,083701051,083701,San Roque
17156,0142705002,0142705,Ambasa
17157,0142703012,0142703,Julongan
17158,0101315010,0101315,Kuya
17159,0184505022,0184505,Malanog
17160,013305035,013305,Sinapangan Sur
17161,097305001,097305,Bacayawan
17162,0175316022,0175316,Mabuhay (Pob.)
17163,052009001,052009,Balatohan
17164,061909006,061909,Bago Chiquito
17165,086003177,086003,Cagmanipes Sur
17166,0137501066,0137501,Barangay 66
17167,043405031,043405,Maunong
17168,0153615081,0153615,Bunk House
17169,015548012,015548,Inmanduyan
17170,051712008,051712,Mabini
17171,0156611006,0156611,Bungkaung
17172,051702017,051702,Santiago Nacacale
17173,013310030,013310,Rimos No. 4
17174,0124709037,0124709,Barangay Poblacion 3
17175,015507001,015507,Angayan Norte
17176,021529009,021529,Centro 7 (Pob.)
17177,012815008,012815,Ligaya
17178,0126504005,0126504,Bual
17179,045627041,045627,Tapucan
17180,042107013,042107,Poblacion III
17181,035408034,035408,Santa Cruz
17182,034926033,034926,Sibut
17183,061917031,061917,Nayawan
17184,035413045,035413,Suclaban
17185,0175305007,0175305,Iwahig
17186,087805014,087805,Culaba Central (Pob.)
17187,0118604015,0118604,San Pedro
17188,041005041,041005,Mahacot Kanluran
17189,031409002,031409,Carillo
17190,084811007,084811,Chansvilla
17191,086417029,086417,Zone III (Pob.)
17192,015511007,015511,Apalen
17193,060614027,060614,Lumpatan
17194,042109049,042109,Bucandala II
17195,0175105008,0175105,Nicolas (Bulo)
17196,043428015,043428,Kanluran (Pob.)
17197,060410006,060410,Cabilawan
17198,0103504026,0103504,Saray-Tibanga
17199,012916012,012916,Kinmarin
17200,041005099,041005,Santo Domingo
17201,012916001,012916,Atabay
17202,015525042,015525,Santa Ines
17203,021513010,021513,Basao
17204,072231018,072231,Maharuhay
17205,0101303006,0101303,Lourdes
17206,025014006,025014,Pieza
17207,050505004,050505,Rizal Pob. (Bgy. 1)
17208,030804038,030804,Santo Niño
17209,0153616083,0153616,Tacub
17210,051703001,051703,Agos
17211,023127014,023127,Quimalabasa Norte
17212,051711044,051711,Solnopan
17213,025004008,025004,Barat
17214,045607066,045607,Sabang I
17215,051703003,051703,Buluang
17216,0184504003,0184504,Barangay 1 Pob. (Zone 1)
17217,086017030,086017,Santa Elena
17218,0104308042,0104308,Barangay 18-A (Pob.)
17219,060604022,060604,Sabang West
17220,097330002,097330,Baclay
17221,0133905052,0133905,Barangay 350
17222,012813014,012813,Cacafean
17223,031419018,031419,Maasim
17224,060601011,060601,Lisub A
17225,097322053,097322,Lumbia
17226,0184602010,0184602,Gomentoc
17227,0124710034,0124710,Tawantawan
17228,083708014,083708,Butigan
17229,0133906150,0133906,Barangay 544
17230,0133906223,0133906,Barangay 616
17231,015503006,015503,Bisocol
17232,0103514011,0103514,Lindongan
17233,0104207021,0104207,Sinara Alto
17234,037705004,037705,Caragsacan
17235,098313023,098313,Magsaysay
17236,0124702012,0124702,Kibugtongan
17237,021503010,021503,Centro East (Pob.)
17238,0137501006,0137501,Barangay 6
17239,0133908011,0133908,Barangay 669
17240,0153601010,0153601,Daramoyod
17241,041021016,041021,Macalamcam A
17242,041019015,041019,Bilaran
17243,034906012,034906,Cacapasan
17244,045605007,045605,Bukal
17245,012934014,012934,Cabalangegan
17246,0150703034,0150703,Switch Yakal
17247,063007020,063007,Patag
17248,043424017,043424,Barangay IV-A (Pob.)
17249,036913014,036913,Poblacion Norte
17250,045649026,045649,R. Lapu-lapu (Pob.)
17251,051711015,051711,Gibgos
17252,015524003,015524,Alacan
17253,043423008,043423,Pook
17254,036903021,036903,Cayaoan
17255,060606039,060606,San Luis
17256,097317025,097317,Sagua
17257,083715036,083715,Tagak
17258,063004031,063004,Bingauan
17259,015536022,015536,Salingcob
17260,083725013,083725,Dita
17261,0153610009,0153610,Doronan
17262,097216014,097216,Mantivo
17263,0126306026,0126306,Sarabia (Bo. 8)
17264,0150705010,0150705,Guiong
17265,083702036,083702,San Antonio
17266,082620007,082620,Barangay No. 1 Poblacion
17267,0101301016,0101301,San Miguel
17268,061911014,061911,Rosario
17269,0153617003,0153617,Bacolod Chico Proper
17270,084810032,084810,Quezon
17271,086402037,086402,Anahao
17272,031421044,031421,San Jose
17273,0150702065,0150702,Malakas
17274,012902001,012902,Bagbagotot
17275,0103516004,0103516,Bobonga Pantao Ragat
17276,054120009,054120,Laurente
17277,063028003,063028,Agta
17278,063017026,063017,Luag
17279,012805034,012805,Payao
17280,060614008,060614,Barangbang
17281,063022097,063022,Luna (Jaro)
17282,0166807006,0166807,Caglayag
17283,061917039,061917,San Francisco
17284,036905001,036905,Alfonso
17285,086003057,086003,Esperanza
17286,097211004,097211,Denoman
17287,0133914032,0133914,Barangay 776
17288,0166727005,0166727,Motorpool
17289,041032018,041032,San Marcelino
17290,0166803011,0166803,Pamaypayan
17291,030811025,030811,Wakas North
17292,0126306006,0126306,Concepcion (Bo. 6)
17293,0153616105,0153616,Banga-Pantar
17294,0153627055,0153627,Salipongan
17295,042111001,042111,Binakayan-Kanluran
17296,0160202047,0160202,Holy Redeemer Pob. (Bgy. 23)
17297,013308004,013308,Dalacdac
17298,050508015,050508,Bonga
17299,056204016,056204,San Francisco
17300,086003121,086003,Patong
17301,031403008,031403,Matangtubig
17302,084810009,084810,Dapdap
17303,0150702050,0150702,Ubit
17304,045622081,045622,Sugod
17305,060616002,060616,Alangan
17306,052004022,052004,Sabloyon
17307,0118209024,0118209,Santo Niño (Kao)
17308,082615014,082615,Barangay Poblacion 2
17309,012820003,012820,San Agustin
17310,021513035,021513,Nabaccayan
17311,0133911008,0133911,Barangay 674
17312,0140112007,0140112,Poblacion
17313,036913001,036913,Balloc
17314,050504016,050504,Inascan
17315,086417016,086417,Libas
17316,060612002,060612,Amparo
17317,015511021,015511,Buenlag 1st
17318,051606010,051606,Bayan-bayan
17319,042110016,042110,Kaytambog
17320,045622069,045622,San Pedro
17321,0143208009,0143208,Dangtalan
17322,086003143,086003,Sinidman Occidental
17323,0166808010,0166808,Tigao
17324,051609006,051609,Man-Ogob
17325,043415018,043415,Maravilla
17326,0184513001,0184513,Andulauan
17327,031402008,031402,Pulong Gubat
17328,063032012,063032,Cagban
17329,043424013,043424,Barangay III-C (Pob.)
17330,0160203029,0160203,Poblacion 6
17331,0103504014,0103504,Mandulog
17332,043425019,043425,United Better Living
17333,012817027,012817,Santa Catalina
17334,0137501142,0137501,Barangay 142
17335,0112414025,0112414,Tanwalang
17336,0118201009,0118201,Osmeña
17337,0133914095,0133914,Barangay 902
17338,023135001,023135,Abra
17339,0148103015,0148103,San Jose
17340,0156612060,0156612,Sipanding
17341,0137501126,0137501,Barangay 126
17342,012933036,012933,Ranget
17343,021508024,021508,Villa Cielo
17344,021506020,021506,Dabbac Grande
17345,054102023,054102,Sog-Ong
17346,060610011,060610,Panangkilon
17347,0124714019,0124714,Paraiso
17348,0160312005,0160312,New Visayas
17349,0128005016,0128005,Tuanadatu
17350,043405035,043405,Palo-Alto
17351,0133901059,0133901,Barangay 59
17352,031420018,031420,Santo Niño
17353,036906029,036906,Poblacion 1
17354,0126312003,0126312,Glamang
17355,023108019,023108,Casalatan
17356,060416011,060416,Joyao-joyao
17357,051719039,051719,Sooc
17358,0160202004,0160202,Ambago
17359,063018047,063018,Buenaflor Embarkadero (Pob.)
17360,097307016,097307,Cuatro-cuatro
17361,071246033,071246,Pangpang
17362,072249018,072249,Tigbawan
17363,086003088,086003,Macatingog
17364,051724004,051724,Balatas
17366,050518011,050518,Gajo
17367,097302029,097302,Lantungan
17368,0153633009,0153633,Cadayonan
17369,083743007,083743,Caraycaray
17370,0148105023,0148105,Turod
17371,071226007,071226,Campao Oriental
17372,051601019,051601,Pagsangahan
17373,082623001,082623,Batiawan
17374,031423011,031423,Mag-asawang Sapa
17375,0133910052,0133910,Barangay 738
17376,050513023,050513,Barangay I (Pob.)
17377,076102012,076102,Cangmalalag
17378,0137501118,0137501,Barangay 118
17379,012812007,012812,"Bgy. No. 55-A, Barit-Pandan"
17380,054109009,054109,Libertad
17381,0112402141,0112402,Barangay 8-A (Pob.)
17382,045605016,045605,Hagonghong
17383,012816002,012816,Cabagoan
17384,097303012,097303,Depase
17385,012916002,012916,Calangcuasan
17386,0101301003,0101301,Danatag
17387,025005026,025005,San Nicolas North (Luyang)
17388,0101315011,0101315,La Roxas
17389,0126510016,0126510,Poblacion (Sambulawan)
17390,054117016,054117,Luna
17391,0153634057,0153634,Pindolonan
17392,0133912014,0133912,Barangay 846
17393,061916005,061916,Capuyhan
17394,060417012,060417,Tamalagon
17395,0156609026,0156609,Linuho
17396,063043055,063043,Talanghauan
17397,0137404019,0137404,Camp Aguinaldo
17398,071225025,071225,Naatang
17399,0112315039,0112315,Upper Licanan
17400,051712005,051712,Domagondong
17401,0103506014,0103506,Ilian
17402,0103505015,0103505,Curvada
17403,036909024,036909,Rizal
17404,015502018,015502,Manlocboc
17405,034905015,034905,Joson (Digidig)
17406,042105045,042105,Barangay 5 (Hen. E. Evangelista)
17407,063035049,063035,Tagubong
17408,0175316005,0175316,Bagong Sikat (Pob.)
17409,035410025,035410,Telacsan
17410,0137504001,0137504,Arkong Bato
17411,061911004,061911,Casanayan
17412,041003021,041003,Caybunga
17413,023137009,023137,Bantug
17414,0142704018,0142704,Olilicon
17415,083748040,083748,Buntay (Pob.)
17416,0156616012,0156616,Paiksa
17417,083702054,083702,San Roque (Pob.)
17418,012805039,012805,San Julian (Pob.)
17419,060406016,060406,Malindog
17420,035417012,035417,Santa Cruz Poblacion
17421,0184521021,0184521,Zamora
17422,097332031,097332,Guiwan
17423,072242009,072242,San Isidro
17424,025705008,025705,Cardenas
17425,051732021,051732,Santa Cruz
17426,025701008,025701,Progreso (Pob.)
17427,021502014,021502,Jurisdiction
17428,0143213039,0143213,Malin-awa
17429,0118209005,0118209,Cabidianan
17430,060407007,060407,Caano
17431,0153606014,0153606,Dilabayan
17432,012914025,012914,Rivadavia
17433,012813011,012813,Valdez (Biding)
17434,043405032,043405,Mayapa
17435,035412025,035412,Santa Lucia Wakas
17436,098305038,098305,Veteran's Village (Ruiz)
17437,0166815004,0166815,Gata
17438,042101020,042101,Taywanak Ibaba
17439,051706018,051706,Palsong
17440,0104202014,0104202,Southern Poblacion
17441,0104203012,0104203,Kanaokanao
17442,0175107007,0175107,Handang Tumulong Pob. (Bgy 2)
17443,0184613001,0184613,Aniniaw
17444,050504032,050504,Morera
17445,076105009,076105,Paliton
17446,051731002,051731,Atulayan
17447,035401014,035401,Margot
17448,042109024,042109,Toclong I-A
17449,0156613052,0156613,Tinggah
17450,023105009,023105,Dalig
17451,0153630042,0153630,Western Wao (Pob.)
17452,063040088,063040,Bonga
17453,051734007,051734,Binahian
17454,063014033,063014,Tarong
17455,045616007,045616,Barangay 5 (Pob.)
17456,021529049,021529,Pallua Sur
17457,043402013,043402,Santo Domingo
17458,0137501182,0137501,Barangay 182
17459,034906043,034906,San Antonio
17460,083740047,083740,Tinabilan
17461,0184619023,0184619,San Jose
17462,072212002,072212,El Pardo
17463,035415001,035415,Babo Pangulo
17464,086419005,086419,San Bernardo
17465,0104303005,0104303,Kabulakan
17466,0153824002,0153824,Boliok
17467,086012029,086012,Santo Niño
17468,086001017,086001,Panjobjoban I
17469,083728031,083728,San Victoray
17470,054106027,054106,Taberna
17471,083728021,083728,Moroboro
17472,013310011,013310,Cantoria No. 4
17473,043412003,043412,Barangay Zone II (Pob.)
17474,050505005,050505,Mabini Pob. (Bgy. 2)
17475,083740031,083740,Central 2 (Pob.)
17476,0153810021,0153810,Poblacion
17477,0124707016,0124707,Kisante
17478,0184507022,0184507,Masaling
17479,086017028,086017,San Pedro
17480,015535018,015535,Santo Domingo
17481,0104312006,0104312,Campo
17482,060409024,060409,Sibalew
17483,034904026,034904,Santa Ines
17484,045623031,045623,Tiawe
17485,015532007,015532,Bacnar
17486,0103509028,0103509,Tenazas
17487,051736013,051736,May-Anao
17488,063038007,063038,Canas
17489,0140119004,0140119,Ocup
17490,0175208072,0175208,Paitan
17491,0174004024,0174004,Mangyan-Mababad
17492,045605042,045605,Villa Veronica
17493,060613025,060613,Mojon
17494,0184528011,0184528,Efigenio Lizares
17495,0144405005,0144405,Butac
17496,0112503004,0112503,Poblacion
17497,0103504039,0103504,Ditucalan
17498,086017027,086017,San Pascual (Crossing)
17499,097206003,097206,Cabangcalan
17500,0137404101,0137404,San Martin De Porres
17501,0150707041,0150707,Lower Tablas
17502,043410016,043410,Ibabang Taykin
17503,061910003,061910,Agloway
17504,0140110015,0140110,San Isidro
17505,0175911018,0175911,Sugod
17506,045618049,045618,Santa Teresita
17507,0126506027,0126506,Aurelio F. Freires (Poblacion II)
